transaction_id,payment_date,customer_id,subscription_id,plan_id,gross_amount,discount_amount,net_revenue,payment_method,transaction_status,billing_period_start,billing_period_end
27780,2024-06-01,4784,4972,1,10.0,0.0,10.0,card,completed,2024-06-01,2024-06-30
27781,2024-02-01,4785,4973,3,40.0,0.0,40.0,wallet,completed,2024-02-01,2024-02-29
27782,2024-03-01,4785,4973,3,40.0,0.0,40.0,card,completed,2024-03-01,2024-03-31
27783,2024-04-01,4785,4973,3,40.0,0.0,40.0,wallet,completed,2024-04-01,2024-04-30
27784,2024-05-01,4785,4973,3,40.0,0.0,40.0,wallet,completed,2024-05-01,2024-05-31
27785,2024-06-01,4785,4973,3,40.0,0.0,40.0,card,completed,2024-06-01,2024-06-30
27786,2024-06-01,4786,4974,3,40.0,0.0,40.0,card,completed,2024-06-01,2024-06-30
27787,2023-03-03,4787,4975,4,250.0,0.0,250.0,card,completed,2023-03-03,2024-03-02
27788,2024-01-01,4788,4976,1,10.0,0.0,10.0,card,completed,2024-01-01,2024-01-31
27789,2024-02-01,4788,4977,1,10.0,0.0,10.0,card,completed,2024-02-01,2024-02-29
27790,2024-03-01,4788,4977,1,10.0,0.68,9.32,card,completed,2024-03-01,2024-03-31
27791,2024-04-01,4788,4977,1,10.0,0.0,10.0,wallet,completed,2024-04-01,2024-04-30
27792,2024-05-01,4788,4977,1,10.0,0.0,0.0,wallet,failed,2024-05-01,2024-05-31
27793,2024-06-01,4788,4977,1,10.0,0.0,10.0,card,completed,2024-06-01,2024-06-30
27794,2023-05-03,4789,4978,4,250.0,29.08,220.92,transfer,completed,2023-05-03,2024-05-02
27795,2024-01-01,4790,4979,2,25.0,1.83,23.17,card,completed,2024-01-01,2024-01-31
27796,2024-02-01,4790,4979,2,25.0,0.0,25.0,card,completed,2024-02-01,2024-02-29
27797,2024-03-01,4790,4979,2,25.0,0.0,25.0,card,completed,2024-03-01,2024-03-31
27798,2024-04-01,4790,4980,2,25.0,0.0,25.0,card,completed,2024-04-01,2024-04-30
27799,2024-05-01,4790,4980,2,25.0,0.0,0.0,card,failed,2024-05-01,2024-05-31
27800,2024-06-01,4790,4980,2,25.0,0.0,25.0,card,completed,2024-06-01,2024-06-30
27801,2023-10-20,4791,4981,4,250.0,0.0,250.0,card,completed,2023-10-20,2024-10-19
27802,2024-05-01,4792,4982,2,25.0,5.01,19.99,card,completed,2024-05-01,2024-05-31
27803,2024-06-01,4792,4982,2,25.0,0.0,25.0,card,completed,2024-06-01,2024-06-30
27804,2024-06-01,4793,4983,3,40.0,7.75,32.25,card,completed,2024-06-01,2024-06-30
27805,2023-03-01,4794,4984,2,25.0,0.0,25.0,wallet,completed,2023-03-01,2023-03-31
27806,2023-04-01,4794,4984,2,25.0,0.0,25.0,card,completed,2023-04-01,2023-04-30
27807,2023-05-01,4794,4984,2,25.0,0.0,25.0,card,completed,2023-05-01,2023-05-31
27808,2023-06-01,4794,4984,2,25.0,0.0,25.0,card,completed,2023-06-01,2023-06-30
27809,2023-07-01,4794,4984,2,25.0,0.0,25.0,card,completed,2023-07-01,2023-07-31
27810,2023-08-01,4794,4984,2,25.0,0.0,25.0,card,completed,2023-08-01,2023-08-31
27811,2023-09-01,4794,4984,2,25.0,0.0,25.0,card,completed,2023-09-01,2023-09-30
27812,2023-10-01,4794,4984,2,25.0,0.0,25.0,card,completed,2023-10-01,2023-10-31
27813,2023-11-01,4794,4984,2,25.0,3.97,21.03,card,completed,2023-11-01,2023-11-30
27814,2023-12-01,4794,4984,2,25.0,5.2,19.8,card,completed,2023-12-01,2023-12-31
27815,2024-01-01,4794,4984,2,25.0,0.0,25.0,card,completed,2024-01-01,2024-01-31
27816,2024-02-01,4794,4984,2,25.0,2.37,22.63,card,completed,2024-02-01,2024-02-29
27817,2024-03-01,4794,4984,2,25.0,0.0,25.0,card,completed,2024-03-01,2024-03-31
27818,2024-04-01,4794,4984,2,25.0,0.0,25.0,wallet,completed,2024-04-01,2024-04-30
27819,2024-05-01,4794,4984,2,25.0,0.0,25.0,transfer,completed,2024-05-01,2024-05-31
27820,2024-06-01,4794,4984,2,25.0,0.0,25.0,card,completed,2024-06-01,2024-06-30
27821,2024-02-01,4795,4985,2,25.0,0.0,25.0,card,completed,2024-02-01,2024-02-29
27822,2024-03-01,4796,4986,3,40.0,0.0,40.0,card,completed,2024-03-01,2024-03-31
27823,2024-04-01,4796,4986,3,40.0,0.0,40.0,wallet,completed,2024-04-01,2024-04-30
27824,2024-05-01,4796,4986,3,40.0,0.0,40.0,card,completed,2024-05-01,2024-05-31
27825,2024-06-01,4796,4986,3,40.0,0.0,40.0,card,completed,2024-06-01,2024-06-30
27826,2023-09-01,4797,4987,1,10.0,0.0,10.0,card,completed,2023-09-01,2023-09-30
27827,2023-10-01,4797,4987,1,10.0,0.0,10.0,wallet,completed,2023-10-01,2023-10-31
27828,2023-11-01,4797,4987,1,10.0,1.79,8.21,card,completed,2023-11-01,2023-11-30
27829,2023-12-01,4797,4987,1,10.0,0.0,10.0,card,completed,2023-12-01,2023-12-31
27830,2024-01-01,4797,4987,1,10.0,0.0,10.0,card,completed,2024-01-01,2024-01-31
27831,2024-02-01,4797,4987,1,10.0,2.19,7.81,transfer,completed,2024-02-01,2024-02-29
27832,2024-03-01,4797,4987,1,10.0,0.0,10.0,card,completed,2024-03-01,2024-03-31
27833,2024-04-01,4797,4987,1,10.0,0.0,10.0,card,completed,2024-04-01,2024-04-30
27834,2024-05-01,4797,4987,1,10.0,0.0,10.0,wallet,completed,2024-05-01,2024-05-31
27835,2024-06-01,4797,4987,1,10.0,0.0,10.0,card,completed,2024-06-01,2024-06-30
27836,2024-02-01,4798,4988,1,10.0,0.0,10.0,card,completed,2024-02-01,2024-02-29
27837,2024-03-01,4798,4988,1,10.0,0.0,10.0,card,completed,2024-03-01,2024-03-31
27838,2024-04-01,4798,4988,1,10.0,0.0,10.0,card,completed,2024-04-01,2024-04-30
27839,2024-05-01,4798,4988,1,10.0,0.0,10.0,card,completed,2024-05-01,2024-05-31
27840,2024-06-01,4798,4988,1,10.0,0.0,10.0,card,completed,2024-06-01,2024-06-30
27841,2023-01-23,4799,4989,4,250.0,0.0,250.0,card,completed,2023-01-23,2024-01-22
27842,2024-01-23,4799,4989,4,250.0,0.0,250.0,card,completed,2024-01-23,2025-01-22
27843,2023-04-01,4800,4990,2,25.0,4.97,20.03,card,completed,2023-04-01,2023-04-30
27844,2023-05-01,4800,4990,2,25.0,0.0,25.0,transfer,completed,2023-05-01,2023-05-31
27845,2023-06-01,4800,4990,2,25.0,0.0,25.0,card,completed,2023-06-01,2023-06-30
27846,2023-07-01,4800,4990,2,25.0,4.91,20.09,card,completed,2023-07-01,2023-07-31
27847,2023-08-01,4800,4990,2,25.0,0.0,25.0,card,completed,2023-08-01,2023-08-31
27848,2023-09-01,4800,4990,2,25.0,0.0,25.0,card,completed,2023-09-01,2023-09-30
27849,2023-10-01,4800,4990,2,25.0,1.51,23.49,card,completed,2023-10-01,2023-10-31
27850,2023-11-01,4800,4990,2,25.0,0.0,25.0,card,completed,2023-11-01,2023-11-30
27851,2023-02-01,4801,4991,1,10.0,1.52,8.48,card,completed,2023-02-01,2023-02-28
27852,2023-03-01,4801,4991,1,10.0,0.0,10.0,card,completed,2023-03-01,2023-03-31
27853,2023-04-01,4801,4991,1,10.0,0.0,10.0,card,completed,2023-04-01,2023-04-30
27854,2023-05-01,4801,4991,1,10.0,0.0,10.0,wallet,completed,2023-05-01,2023-05-31
27855,2023-06-01,4801,4991,1,10.0,0.0,10.0,card,completed,2023-06-01,2023-06-30
27856,2023-07-01,4801,4991,1,10.0,0.0,10.0,card,completed,2023-07-01,2023-07-31
27857,2023-08-01,4801,4991,1,10.0,0.0,10.0,wallet,completed,2023-08-01,2023-08-31
27858,2023-09-01,4801,4991,1,10.0,0.0,10.0,wallet,completed,2023-09-01,2023-09-30
27859,2023-10-01,4801,4991,1,10.0,0.0,10.0,card,completed,2023-10-01,2023-10-31
27860,2023-11-01,4801,4991,1,10.0,0.88,9.12,transfer,completed,2023-11-01,2023-11-30
27861,2023-12-01,4801,4991,1,10.0,0.0,10.0,wallet,completed,2023-12-01,2023-12-31
27862,2024-01-01,4801,4991,1,10.0,0.0,10.0,card,completed,2024-01-01,2024-01-31
27863,2024-02-01,4801,4991,1,10.0,0.0,10.0,card,completed,2024-02-01,2024-02-29
27864,2024-03-01,4801,4991,1,10.0,0.0,10.0,card,completed,2024-03-01,2024-03-31
27865,2024-04-01,4801,4991,1,10.0,0.0,10.0,card,completed,2024-04-01,2024-04-30
27866,2024-05-01,4801,4991,1,10.0,0.0,10.0,card,completed,2024-05-01,2024-05-31
27867,2024-06-01,4801,4991,1,10.0,0.0,10.0,card,completed,2024-06-01,2024-06-30
27868,2023-12-01,4802,4992,1,10.0,0.0,10.0,transfer,completed,2023-12-01,2023-12-31
27869,2024-01-01,4802,4992,1,10.0,0.0,10.0,wallet,completed,2024-01-01,2024-01-31
27870,2024-04-01,4803,4993,1,10.0,1.87,8.13,card,completed,2024-04-01,2024-04-30
27871,2024-05-01,4803,4993,1,10.0,0.0,10.0,wallet,completed,2024-05-01,2024-05-31
27872,2024-06-01,4803,4993,1,10.0,0.0,10.0,card,completed,2024-06-01,2024-06-30
27873,2023-10-01,4804,4994,1,10.0,0.0,10.0,card,completed,2023-10-01,2023-10-31
27874,2023-11-01,4804,4994,1,10.0,0.0,10.0,card,completed,2023-11-01,2023-11-30
27875,2023-12-01,4804,4994,1,10.0,0.0,10.0,card,completed,2023-12-01,2023-12-31
27876,2024-01-01,4804,4994,1,10.0,0.0,10.0,card,completed,2024-01-01,2024-01-31
27877,2024-02-01,4804,4994,1,10.0,0.0,10.0,card,completed,2024-02-01,2024-02-29
27878,2024-03-01,4804,4994,1,10.0,0.0,10.0,card,completed,2024-03-01,2024-03-31
27879,2024-04-01,4804,4994,1,10.0,0.0,10.0,card,completed,2024-04-01,2024-04-30
27880,2024-05-01,4804,4994,1,10.0,0.0,10.0,card,completed,2024-05-01,2024-05-31
27881,2024-06-01,4804,4994,1,10.0,0.0,10.0,card,completed,2024-06-01,2024-06-30
27882,2023-10-01,4805,4995,2,25.0,0.0,25.0,wallet,completed,2023-10-01,2023-10-31
27883,2023-11-01,4805,4995,2,25.0,0.0,25.0,wallet,completed,2023-11-01,2023-11-30
27884,2023-12-01,4805,4995,2,25.0,0.0,25.0,card,completed,2023-12-01,2023-12-31
27885,2024-01-01,4805,4995,2,25.0,0.0,25.0,wallet,completed,2024-01-01,2024-01-31
27886,2024-02-01,4805,4995,2,25.0,0.0,25.0,card,completed,2024-02-01,2024-02-29
27887,2024-03-01,4805,4995,2,25.0,2.96,22.04,card,completed,2024-03-01,2024-03-31
27888,2024-04-01,4805,4995,2,25.0,0.0,25.0,card,completed,2024-04-01,2024-04-30
27889,2024-05-01,4805,4995,2,25.0,0.0,25.0,card,completed,2024-05-01,2024-05-31
27890,2024-06-01,4805,4995,2,25.0,0.0,25.0,wallet,completed,2024-06-01,2024-06-30
27891,2023-10-01,4806,4996,2,25.0,5.35,19.65,card,completed,2023-10-01,2023-10-31
27892,2023-11-01,4806,4996,2,25.0,2.81,22.19,card,completed,2023-11-01,2023-11-30
27893,2023-12-01,4806,4996,2,25.0,0.0,25.0,card,completed,2023-12-01,2023-12-31
27894,2024-01-01,4806,4996,2,25.0,0.0,25.0,card,completed,2024-01-01,2024-01-31
27895,2024-02-01,4806,4996,2,25.0,0.0,25.0,card,completed,2024-02-01,2024-02-29
27896,2024-03-01,4806,4996,2,25.0,0.0,25.0,wallet,completed,2024-03-01,2024-03-31
27897,2024-04-01,4806,4996,2,25.0,0.0,25.0,card,completed,2024-04-01,2024-04-30
27898,2024-05-01,4806,4996,2,25.0,0.0,25.0,card,completed,2024-05-01,2024-05-31
27899,2024-06-01,4806,4996,2,25.0,0.0,25.0,card,completed,2024-06-01,2024-06-30
27900,2024-05-23,4807,4997,4,250.0,0.0,250.0,transfer,completed,2024-05-23,2025-05-22
27901,2024-04-13,4808,4998,4,250.0,0.0,250.0,card,completed,2024-04-13,2025-04-12
27902,2024-06-01,4809,4999,2,25.0,0.0,25.0,wallet,completed,2024-06-01,2024-06-30
27903,2023-04-01,4810,5000,1,10.0,0.0,10.0,card,completed,2023-04-01,2023-04-30
27904,2023-05-01,4810,5000,1,10.0,0.0,10.0,transfer,completed,2023-05-01,2023-05-31
27905,2023-06-01,4810,5000,1,10.0,0.0,10.0,card,completed,2023-06-01,2023-06-30
27906,2023-07-01,4810,5000,1,10.0,0.0,0.0,wallet,failed,2023-07-01,2023-07-31
27907,2023-08-01,4810,5000,1,10.0,0.0,10.0,card,completed,2023-08-01,2023-08-31
27908,2023-09-01,4810,5000,1,10.0,0.0,10.0,card,completed,2023-09-01,2023-09-30
27909,2023-10-01,4810,5000,1,10.0,0.0,10.0,wallet,completed,2023-10-01,2023-10-31
27910,2023-11-01,4810,5000,1,10.0,0.0,0.0,transfer,failed,2023-11-01,2023-11-30
27911,2023-12-01,4810,5000,1,10.0,0.0,10.0,card,completed,2023-12-01,2023-12-31
27912,2024-01-01,4810,5000,1,10.0,0.0,10.0,card,completed,2024-01-01,2024-01-31
27913,2024-02-01,4810,5000,1,10.0,0.0,10.0,wallet,completed,2024-02-01,2024-02-29
27914,2024-03-01,4810,5000,1,10.0,0.0,10.0,card,completed,2024-03-01,2024-03-31
27915,2024-04-01,4810,5000,1,10.0,0.0,10.0,wallet,completed,2024-04-01,2024-04-30
27916,2024-05-01,4810,5000,1,10.0,0.0,10.0,transfer,completed,2024-05-01,2024-05-31
27917,2024-06-01,4810,5000,1,10.0,1.24,8.76,card,completed,2024-06-01,2024-06-30
27918,2023-07-01,4811,5001,2,25.0,0.0,25.0,card,completed,2023-07-01,2023-07-31
27919,2023-08-01,4811,5001,2,25.0,0.0,25.0,card,completed,2023-08-01,2023-08-31
27920,2023-09-01,4811,5001,2,25.0,0.0,25.0,wallet,completed,2023-09-01,2023-09-30
27921,2023-10-01,4811,5001,2,25.0,5.72,19.28,card,completed,2023-10-01,2023-10-31
27922,2023-11-01,4811,5001,2,25.0,0.0,25.0,card,completed,2023-11-01,2023-11-30
27923,2023-12-01,4811,5001,2,25.0,0.0,25.0,card,completed,2023-12-01,2023-12-31
27924,2024-01-01,4811,5001,2,25.0,0.0,25.0,card,completed,2024-01-01,2024-01-31
27925,2024-02-01,4811,5001,2,25.0,3.04,21.96,card,completed,2024-02-01,2024-02-29
27926,2024-03-01,4811,5001,2,25.0,4.58,20.42,transfer,completed,2024-03-01,2024-03-31
27927,2024-04-01,4811,5001,2,25.0,0.0,25.0,card,completed,2024-04-01,2024-04-30
27928,2024-05-01,4811,5001,2,25.0,0.0,25.0,wallet,completed,2024-05-01,2024-05-31
27929,2024-06-01,4811,5001,2,25.0,0.0,25.0,card,completed,2024-06-01,2024-06-30
27930,2024-05-01,4812,5002,1,10.0,0.0,10.0,card,completed,2024-05-01,2024-05-31
27931,2024-06-01,4812,5002,1,10.0,0.0,10.0,wallet,completed,2024-06-01,2024-06-30
27932,2023-06-01,4815,5005,3,40.0,0.0,40.0,card,completed,2023-06-01,2023-06-30
27933,2023-07-01,4815,5005,3,40.0,0.0,40.0,card,completed,2023-07-01,2023-07-31
27934,2023-08-01,4815,5005,3,40.0,0.0,40.0,wallet,completed,2023-08-01,2023-08-31
27935,2023-09-01,4815,5005,3,40.0,0.0,40.0,wallet,completed,2023-09-01,2023-09-30
27936,2023-10-01,4815,5005,3,40.0,0.0,40.0,card,completed,2023-10-01,2023-10-31
27937,2023-11-01,4815,5005,3,40.0,7.74,32.26,card,completed,2023-11-01,2023-11-30
27938,2023-12-01,4815,5005,3,40.0,0.0,40.0,card,completed,2023-12-01,2023-12-31
27939,2024-01-01,4815,5005,3,40.0,2.69,37.31,wallet,completed,2024-01-01,2024-01-31
27940,2024-02-01,4815,5005,3,40.0,4.4,35.6,card,completed,2024-02-01,2024-02-29
27941,2024-03-01,4815,5005,3,40.0,0.0,40.0,card,completed,2024-03-01,2024-03-31
27942,2024-04-01,4815,5005,3,40.0,0.0,40.0,wallet,completed,2024-04-01,2024-04-30
27943,2024-05-01,4815,5005,3,40.0,0.0,40.0,wallet,completed,2024-05-01,2024-05-31
27944,2024-06-01,4815,5005,3,40.0,0.0,40.0,card,completed,2024-06-01,2024-06-30
27945,2024-04-01,4816,5006,3,40.0,0.0,40.0,card,completed,2024-04-01,2024-04-30
27946,2024-05-01,4816,5006,3,40.0,8.47,31.53,card,completed,2024-05-01,2024-05-31
27947,2024-06-01,4816,5006,3,40.0,0.0,40.0,wallet,completed,2024-06-01,2024-06-30
27948,2023-05-21,4818,5008,4,250.0,0.0,250.0,card,completed,2023-05-21,2024-05-20
27949,2024-05-21,4818,5008,4,250.0,0.0,250.0,card,completed,2024-05-21,2025-05-20
27950,2023-08-01,4819,5009,1,10.0,0.0,10.0,card,completed,2023-08-01,2023-08-31
27951,2023-09-01,4819,5009,1,10.0,0.0,10.0,transfer,completed,2023-09-01,2023-09-30
27952,2023-10-01,4819,5009,1,10.0,2.2,7.8,card,completed,2023-10-01,2023-10-31
27953,2023-11-01,4819,5009,1,10.0,2.16,7.84,card,completed,2023-11-01,2023-11-30
27954,2023-12-01,4819,5009,1,10.0,0.0,10.0,card,completed,2023-12-01,2023-12-31
27955,2024-01-01,4819,5009,1,10.0,1.38,8.62,card,completed,2024-01-01,2024-01-31
27956,2024-02-01,4819,5009,1,10.0,0.0,10.0,card,completed,2024-02-01,2024-02-29
27957,2024-03-01,4819,5009,1,10.0,2.37,7.63,wallet,completed,2024-03-01,2024-03-31
27958,2024-04-01,4819,5009,1,10.0,0.0,10.0,card,completed,2024-04-01,2024-04-30
27959,2024-05-01,4819,5009,1,10.0,0.0,10.0,card,completed,2024-05-01,2024-05-31
27960,2024-06-01,4819,5009,1,10.0,0.0,10.0,card,completed,2024-06-01,2024-06-30
27961,2024-02-01,4820,5010,2,25.0,0.0,25.0,card,completed,2024-02-01,2024-02-29
27962,2024-03-01,4820,5010,2,25.0,0.0,25.0,card,completed,2024-03-01,2024-03-31
27963,2024-04-01,4820,5010,2,25.0,0.0,25.0,card,completed,2024-04-01,2024-04-30
27964,2024-05-01,4820,5010,2,25.0,0.0,0.0,wallet,failed,2024-05-01,2024-05-31
27965,2024-06-01,4820,5010,2,25.0,0.0,25.0,card,completed,2024-06-01,2024-06-30
27966,2024-01-01,4821,5011,3,40.0,0.0,40.0,card,completed,2024-01-01,2024-01-31
27967,2024-02-01,4821,5011,3,40.0,0.0,40.0,card,completed,2024-02-01,2024-02-29
27968,2024-03-01,4821,5011,3,40.0,9.77,30.23,card,completed,2024-03-01,2024-03-31
27969,2024-04-01,4821,5011,3,40.0,0.0,40.0,card,completed,2024-04-01,2024-04-30
27970,2024-05-01,4821,5011,3,40.0,0.0,40.0,card,completed,2024-05-01,2024-05-31
27971,2024-06-01,4821,5011,3,40.0,0.0,40.0,card,completed,2024-06-01,2024-06-30
27972,2023-06-12,4822,5012,4,250.0,0.0,250.0,wallet,completed,2023-06-12,2024-06-11
27973,2024-03-01,4822,5013,1,10.0,1.77,8.23,card,completed,2024-03-01,2024-03-31
27974,2024-04-01,4822,5013,1,10.0,0.0,10.0,card,completed,2024-04-01,2024-04-30
27975,2024-05-01,4822,5013,1,10.0,0.0,10.0,card,completed,2024-05-01,2024-05-31
27976,2024-06-01,4822,5013,1,10.0,0.0,10.0,wallet,completed,2024-06-01,2024-06-30
27977,2023-07-01,4823,5014,1,10.0,0.0,10.0,card,completed,2023-07-01,2023-07-31
27978,2023-08-01,4823,5014,1,10.0,0.0,10.0,card,completed,2023-08-01,2023-08-31
27979,2023-09-01,4823,5014,1,10.0,0.0,10.0,card,completed,2023-09-01,2023-09-30
27980,2023-10-01,4823,5014,1,10.0,0.0,10.0,card,completed,2023-10-01,2023-10-31
27981,2023-11-01,4823,5014,1,10.0,0.0,10.0,card,completed,2023-11-01,2023-11-30
27982,2023-12-01,4823,5014,1,10.0,0.0,0.0,card,failed,2023-12-01,2023-12-31
27983,2024-01-01,4823,5014,1,10.0,0.0,10.0,card,completed,2024-01-01,2024-01-31
27984,2024-02-01,4823,5014,1,10.0,0.0,10.0,wallet,completed,2024-02-01,2024-02-29
27985,2024-03-01,4823,5014,1,10.0,0.0,10.0,wallet,completed,2024-03-01,2024-03-31
27986,2024-04-01,4823,5014,1,10.0,0.0,10.0,wallet,completed,2024-04-01,2024-04-30
27987,2024-05-01,4823,5014,1,10.0,0.0,10.0,wallet,completed,2024-05-01,2024-05-31
27988,2024-06-01,4823,5014,1,10.0,0.0,10.0,card,completed,2024-06-01,2024-06-30
27989,2023-09-21,4824,5015,4,250.0,0.0,250.0,card,completed,2023-09-21,2024-09-20
27990,2023-07-01,4825,5016,2,25.0,0.0,25.0,card,completed,2023-07-01,2023-07-31
27991,2023-08-01,4825,5016,2,25.0,0.0,25.0,card,completed,2023-08-01,2023-08-31
27992,2023-09-01,4825,5016,2,25.0,0.0,25.0,card,completed,2023-09-01,2023-09-30
27993,2023-10-01,4825,5016,2,25.0,0.0,0.0,card,failed,2023-10-01,2023-10-31
27994,2023-11-01,4825,5016,2,25.0,3.59,21.41,card,completed,2023-11-01,2023-11-30
27995,2023-12-01,4825,5016,2,25.0,3.08,21.92,card,completed,2023-12-01,2023-12-31
27996,2024-01-01,4825,5016,2,25.0,0.0,25.0,card,completed,2024-01-01,2024-01-31
27997,2024-02-01,4825,5016,2,25.0,3.58,21.42,card,completed,2024-02-01,2024-02-29
27998,2024-03-01,4825,5016,2,25.0,0.0,25.0,card,completed,2024-03-01,2024-03-31
27999,2024-04-01,4825,5016,2,25.0,0.0,25.0,card,completed,2024-04-01,2024-04-30
28000,2024-05-01,4825,5016,2,25.0,0.0,25.0,card,completed,2024-05-01,2024-05-31
28001,2024-06-01,4825,5016,2,25.0,0.0,25.0,card,completed,2024-06-01,2024-06-30
28002,2024-02-20,4826,5017,4,250.0,0.0,250.0,wallet,completed,2024-02-20,2025-02-19
28003,2023-02-01,4828,5019,3,40.0,0.0,40.0,card,completed,2023-02-01,2023-02-28
28004,2023-03-01,4828,5019,3,40.0,0.0,0.0,card,failed,2023-03-01,2023-03-31
28005,2023-04-01,4828,5019,3,40.0,0.0,40.0,wallet,completed,2023-04-01,2023-04-30
28006,2023-05-01,4828,5020,2,25.0,0.0,25.0,card,completed,2023-05-01,2023-05-31
28007,2023-06-01,4828,5020,2,25.0,0.0,25.0,card,completed,2023-06-01,2023-06-30
28008,2023-07-01,4828,5020,2,25.0,0.0,25.0,card,completed,2023-07-01,2023-07-31
28009,2023-08-01,4828,5020,2,25.0,0.0,25.0,card,completed,2023-08-01,2023-08-31
28010,2023-09-01,4828,5020,2,25.0,0.0,25.0,card,completed,2023-09-01,2023-09-30
28011,2023-10-01,4828,5020,2,25.0,0.0,25.0,transfer,completed,2023-10-01,2023-10-31
28012,2023-11-01,4828,5020,2,25.0,0.0,25.0,card,completed,2023-11-01,2023-11-30
28013,2023-12-01,4828,5020,2,25.0,0.0,25.0,transfer,completed,2023-12-01,2023-12-31
28014,2024-01-01,4828,5020,2,25.0,4.93,20.07,card,completed,2024-01-01,2024-01-31
28015,2024-02-01,4828,5020,2,25.0,0.0,25.0,wallet,completed,2024-02-01,2024-02-29
28016,2024-03-01,4828,5020,2,25.0,0.0,25.0,wallet,completed,2024-03-01,2024-03-31
28017,2024-04-01,4828,5020,2,25.0,0.0,25.0,card,completed,2024-04-01,2024-04-30
28018,2024-05-01,4828,5020,2,25.0,0.0,0.0,wallet,failed,2024-05-01,2024-05-31
28019,2024-06-01,4828,5020,2,25.0,0.0,25.0,card,completed,2024-06-01,2024-06-30
28020,2023-08-01,4829,5021,3,40.0,0.0,40.0,card,completed,2023-08-01,2023-08-31
28021,2023-09-01,4829,5021,3,40.0,0.0,40.0,card,completed,2023-09-01,2023-09-30
28022,2023-10-01,4829,5021,3,40.0,0.0,40.0,card,completed,2023-10-01,2023-10-31
28023,2023-11-01,4829,5021,3,40.0,0.0,40.0,card,completed,2023-11-01,2023-11-30
28024,2023-12-01,4829,5021,3,40.0,0.0,40.0,wallet,completed,2023-12-01,2023-12-31
28025,2024-01-01,4829,5021,3,40.0,0.0,40.0,card,completed,2024-01-01,2024-01-31
28026,2024-02-01,4829,5021,3,40.0,2.96,37.04,card,completed,2024-02-01,2024-02-29
28027,2024-03-01,4829,5021,3,40.0,3.98,36.02,card,completed,2024-03-01,2024-03-31
28028,2024-04-01,4829,5021,3,40.0,0.0,40.0,wallet,completed,2024-04-01,2024-04-30
28029,2024-05-01,4829,5021,3,40.0,0.0,40.0,card,completed,2024-05-01,2024-05-31
28030,2024-06-01,4829,5021,3,40.0,0.0,40.0,wallet,completed,2024-06-01,2024-06-30
28031,2023-02-01,4830,5022,2,25.0,0.0,25.0,card,completed,2023-02-01,2023-02-28
28032,2023-03-01,4830,5022,2,25.0,0.0,25.0,card,completed,2023-03-01,2023-03-31
28033,2023-04-01,4830,5022,2,25.0,0.0,25.0,card,completed,2023-04-01,2023-04-30
28034,2023-05-01,4830,5022,2,25.0,0.0,25.0,wallet,completed,2023-05-01,2023-05-31
28035,2023-06-01,4830,5022,2,25.0,0.0,25.0,wallet,completed,2023-06-01,2023-06-30
28036,2023-07-01,4830,5022,2,25.0,0.0,25.0,card,completed,2023-07-01,2023-07-31
28037,2023-08-01,4830,5022,2,25.0,0.0,25.0,card,completed,2023-08-01,2023-08-31
28038,2023-09-01,4830,5022,2,25.0,0.0,25.0,card,completed,2023-09-01,2023-09-30
28039,2023-10-01,4830,5022,2,25.0,0.0,25.0,card,completed,2023-10-01,2023-10-31
28040,2023-11-01,4830,5022,2,25.0,0.0,25.0,card,completed,2023-11-01,2023-11-30
28041,2023-12-01,4830,5022,2,25.0,4.58,20.42,card,completed,2023-12-01,2023-12-31
28042,2024-01-01,4830,5022,2,25.0,0.0,25.0,card,completed,2024-01-01,2024-01-31
28043,2024-02-01,4830,5022,2,25.0,0.0,25.0,card,completed,2024-02-01,2024-02-29
28044,2024-03-01,4830,5022,2,25.0,0.0,25.0,card,completed,2024-03-01,2024-03-31
28045,2024-04-01,4830,5022,2,25.0,0.0,25.0,card,completed,2024-04-01,2024-04-30
28046,2024-05-01,4830,5022,2,25.0,0.0,25.0,transfer,completed,2024-05-01,2024-05-31
28047,2024-06-01,4830,5022,2,25.0,0.0,25.0,card,completed,2024-06-01,2024-06-30
28048,2023-04-06,4831,5023,4,250.0,7.55,242.45,card,completed,2023-04-06,2024-04-05
28049,2024-04-06,4831,5023,4,250.0,0.0,250.0,card,completed,2024-04-06,2025-04-05
28050,2024-05-01,4832,5024,2,25.0,0.0,25.0,card,completed,2024-05-01,2024-05-31
28051,2024-06-01,4832,5024,2,25.0,4.82,20.18,wallet,completed,2024-06-01,2024-06-30
28052,2023-08-01,4833,5025,1,10.0,0.0,10.0,card,completed,2023-08-01,2023-08-31
28053,2023-09-01,4833,5025,1,10.0,0.0,10.0,card,completed,2023-09-01,2023-09-30
28054,2023-10-01,4833,5025,1,10.0,0.0,10.0,card,completed,2023-10-01,2023-10-31
28055,2023-11-01,4833,5025,1,10.0,0.0,10.0,wallet,completed,2023-11-01,2023-11-30
28056,2023-12-01,4833,5025,1,10.0,0.0,10.0,wallet,completed,2023-12-01,2023-12-31
28057,2024-01-01,4833,5025,1,10.0,0.0,10.0,card,completed,2024-01-01,2024-01-31
28058,2024-02-01,4833,5025,1,10.0,2.21,7.79,wallet,completed,2024-02-01,2024-02-29
28059,2024-03-01,4833,5025,1,10.0,0.0,10.0,card,completed,2024-03-01,2024-03-31
28060,2024-04-01,4833,5025,1,10.0,0.0,10.0,card,completed,2024-04-01,2024-04-30
